index,minTemp,maxTemp,Eto_values,DayPrecip,WindSpd,DaySolRad,rain,type,stage
2011-12-11,28.2,52.8,0.03,0.0,1.9,143.0,1.63,1,
2011-12-12,29.5,54.4,0.03,0.0,2.0,101.0,1.63,1,
2011-12-13,25.8,56.1,0.04,0.01,2.5,182.0,1.63,1,
2011-12-14,25.5,54.9,0.04,0.0,2.0,184.0,1.63,1,
2011-12-15,33.2,60.0,0.03,0.08,2.1,150.0,1.63,1,
2011-12-16,29.2,69.4,0.06,0.0,2.5,207.0,1.63,1,
2011-12-17,30.7,59.1,0.05,0.0,2.7,202.0,1.63,1,
2011-12-18,27.2,54.4,0.03,0.0,2.2,139.0,1.63,1,
2011-12-19,32.0,68.5,0.04,0.0,2.1,177.0,1.63,1,
2011-12-20,27.2,57.4,0.05,0.0,2.5,202.0,1.63,1,
2011-12-21,25.3,58.6,0.05,0.0,2.8,204.0,1.63,1,
2011-12-22,25.7,66.4,0.09,0.0,3.5,228.0,1.63,1,
2011-12-23,21.6,57.9,0.05,0.0,2.2,212.0,1.63,1,
2011-12-24,20.8,58.9,0.06,0.0,2.7,218.0,1.63,1,
2011-12-25,23.8,58.5,0.04,0.0,2.0,181.0,1.63,1,
2011-12-26,25.2,54.2,0.04,0.0,2.2,201.0,1.63,1,
2011-12-27,30.2,56.1,0.03,0.0,2.2,166.0,1.63,1,
2011-12-28,32.0,60.5,0.05,0.0,2.5,286.0,1.63,1,
2011-12-29,39.8,57.0,0.02,0.0,2.0,111.0,1.63,1,
2011-12-30,37.8,56.6,0.01,0.01,3.4,46.0,1.63,1,
2011-12-31,29.5,63.0,0.05,0.01,2.1,209.0,1.63,1,
2012-01-01,30.9,61.9,0.06,0.0,4.0,223.0,0.56,1,
2012-01-02,31.9,63.8,0.04,0.0,2.2,145.0,0.56,1,
2012-01-03,36.7,62.8,0.04,0.0,2.0,173.0,0.56,1,
2012-01-04,31.8,65.9,0.05,0.0,1.8,198.0,0.56,1,
2012-01-05,32.8,64.7,0.05,0.0,2.4,223.0,0.56,1,
2012-01-06,28.3,57.2,0.04,0.0,2.3,291.0,0.56,1,
2012-01-07,27.2,69.8,0.09,0.0,3.1,229.0,0.56,1,
2012-01-08,30.3,39.7,0.07,0.0,1.8,0.0,0.56,1,
2012-01-09,25.3,64.1,0.06,0.0,2.4,238.0,0.56,1,
2012-01-10,26.1,64.7,0.06,0.0,2.1,236.0,0.56,1,
2012-01-11,31.1,63.9,0.07,0.0,2.8,363.0,0.56,1,
2012-01-12,25.2,67.4,0.06,0.0,2.2,246.0,0.56,1,
2012-01-13,23.1,67.2,0.07,0.0,2.9,248.0,0.56,1,
2012-01-14,24.5,65.3,0.06,0.0,2.2,246.0,0.56,1,
2012-01-15,25.0,54.9,0.05,0.0,3.5,176.0,0.56,1,
2012-01-16,19.4,51.9,0.06,0.0,2.5,260.0,0.56,1,
2012-01-17,18.5,54.2,0.05,0.0,2.6,248.0,0.56,1,
2012-01-18,23.8,52.8,0.04,0.0,2.2,163.0,0.56,1,
2012-01-19,28.9,51.4,0.01,0.51,2.9,52.0,0.56,1,
2012-01-20,45.7,55.7,0.0,1.79,5.3,25.0,0.56,1,
2012-01-21,36.9,56.8,0.06,0.09,4.9,229.0,0.56,1,
2012-01-22,37.3,49.8,0.0,0.79,3.5,35.0,0.56,1,
2012-01-23,38.0,55.6,0.03,0.91,3.3,113.0,0.56,1,
2012-01-24,40.3,55.9,0.04,0.0,2.1,179.0,0.56,1,
2012-01-25,32.0,64.5,0.06,0.0,2.4,301.0,0.56,1,
2012-01-26,47.9,65.1,0.05,0.0,2.9,211.0,0.56,1,
2012-01-27,34.6,73.2,0.09,0.0,2.6,292.0,0.56,1,
2012-01-28,29.4,63.6,0.08,0.0,2.8,286.0,0.56,1,
2012-01-29,31.4,64.8,0.06,0.0,2.1,252.0,0.56,1,
2012-01-30,37.9,60.3,0.05,0.0,2.2,179.0,0.56,1,
2012-01-31,36.8,56.3,0.03,0.0,2.4,142.0,0.56,1,
2012-02-01,38.3,62.1,0.05,0.03,2.2,198.0,8.49,1,
2012-02-02,34.7,64.6,0.07,0.01,2.7,257.0,8.49,1,
2012-02-03,32.3,63.2,0.08,0.0,3.1,285.0,8.49,1,
2012-02-04,30.0,65.2,0.08,0.0,2.6,298.0,8.49,1,
2012-02-05,30.9,67.0,0.07,0.0,2.5,252.0,8.49,1,
2012-02-06,33.4,63.3,0.08,0.09,3.9,192.0,8.49,1,
2012-02-07,48.0,55.9,0.01,0.35,2.9,56.0,8.49,1,
2012-02-08,36.8,65.9,0.07,0.01,2.3,302.0,8.49,1,
2012-02-09,33.9,68.1,0.08,0.0,2.4,306.0,8.49,1,
2012-02-10,37.2,59.5,0.02,0.01,3.0,97.0,8.49,1,
2012-02-11,38.8,61.4,0.05,0.01,3.3,217.0,8.49,1,
2012-02-12,39.3,58.4,0.05,0.17,3.0,214.0,8.49,1,
2012-02-13,36.0,58.2,0.05,0.03,3.0,193.0,8.49,1,
2012-02-14,31.2,59.6,0.08,0.13,3.4,321.0,8.49,1,
2012-02-15,34.7,62.5,0.1,0.01,2.9,351.0,8.49,1,
2012-02-16,36.5,67.4,0.12,0.0,3.2,350.0,8.49,1,
2012-02-17,33.7,64.4,0.08,0.0,2.7,330.0,8.49,1,
2012-02-18,38.0,63.6,0.08,0.0,3.4,294.0,8.49,1,
2012-02-19,31.9,57.3,0.08,0.0,3.1,328.0,8.49,1,
2012-02-20,41.7,60.0,0.06,0.0,2.2,233.0,8.49,1,
2012-02-21,39.2,65.2,0.06,0.0,2.2,253.0,8.49,1,
2012-02-22,37.6,77.6,0.11,0.0,2.8,353.0,8.49,1,
2012-02-23,37.4,80.1,0.13,0.0,2.5,383.0,8.49,1,
2012-02-24,41.4,72.9,0.13,0.0,3.9,381.0,8.49,1,
2012-02-25,32.6,63.8,0.1,0.0,3.2,368.0,8.49,1,
2012-02-26,26.6,57.9,0.09,0.0,3.3,361.0,8.49,1,
2012-02-27,32.0,56.3,0.09,0.0,2.4,74.0,8.49,1,
2012-02-28,29.3,54.8,0.07,0.01,6.5,241.0,8.49,1,
2012-02-29,38.4,53.4,0.05,0.36,5.5,202.0,8.49,1,
2012-03-01,35.5,59.6,0.06,0.08,4.7,254.0,0.85,1,
2012-03-02,31.6,67.0,0.12,0.0,3.0,413.0,0.85,1,
2012-03-03,31.5,68.8,0.11,0.0,2.5,406.0,0.85,1,
2012-03-04,33.8,73.8,0.12,0.0,2.5,411.0,0.85,1,
2012-03-05,35.0,68.6,0.11,0.0,4.2,412.0,0.85,1,
2012-03-06,32.4,62.3,0.11,0.0,3.9,421.0,0.85,1,
2012-03-07,32.2,70.0,0.14,0.0,3.1,443.0,0.85,1,
2012-03-08,30.5,67.2,0.12,0.0,2.7,430.0,0.85,1,
2012-03-09,30.7,71.5,0.13,0.0,2.9,437.0,0.85,1,
2012-03-10,34.8,62.3,0.09,0.0,4.8,363.0,0.85,1,
2012-03-11,36.9,59.9,0.07,0.0,3.8,239.0,0.85,1,
2012-03-12,31.6,59.5,0.1,0.02,5.3,351.0,0.85,1,
2012-03-13,51.5,54.2,0.01,0.75,11.2,60.0,0.85,1,
2012-03-14,53.3,56.7,0.01,1.4,6.5,75.0,0.85,1,
2012-03-15,52.9,61.3,0.05,0.04,6.1,221.0,0.85,1,
2012-03-16,45.0,56.6,0.01,0.83,6.8,66.0,0.85,1,
2012-03-17,37.1,53.0,0.04,0.05,3.3,188.0,0.85,1,
2012-03-18,37.9,55.1,0.1,0.0,5.5,426.0,0.85,1,
2012-03-19,31.6,55.8,0.08,0.0,2.2,350.0,0.85,1,
2012-03-20,45.5,64.2,0.09,0.0,2.2,320.0,0.85,1,
2012-03-21,41.3,67.7,0.1,0.0,2.9,374.0,0.85,1,
2012-03-22,37.7,60.2,0.11,0.0,5.2,435.0,0.85,1,
2012-03-23,31.7,59.6,0.1,0.0,3.2,410.0,0.85,1,
2012-03-24,41.8,53.0,0.02,0.94,3.1,109.0,0.85,1,
2012-03-25,40.8,58.8,0.08,0.2,3.2,335.0,0.85,1,
2012-03-26,32.4,57.8,0.09,0.0,5.2,338.0,0.85,1,
2012-03-27,49.2,55.4,0.02,0.8,7.7,74.0,0.85,1,
2012-03-28,44.6,63.9,0.11,0.02,4.5,420.0,0.85,1,
2012-03-29,44.5,60.9,0.06,0.0,3.7,230.0,0.85,1,
2012-03-30,50.6,62.5,0.06,0.0,5.2,222.0,0.85,1,
2012-03-31,45.3,58.7,0.07,0.59,8.5,291.0,0.85,1,
2012-04-01,38.4,60.5,0.13,0.0,4.4,523.0,1.31,1,
2012-04-02,32.0,64.7,0.11,0.0,4.2,544.0,1.31,1,
2012-04-03,39.9,66.4,0.11,0.0,4.6,413.0,1.31,1,
2012-04-04,35.1,60.0,0.13,0.0,4.1,538.0,1.31,1,
2012-04-05,31.9,59.3,0.13,0.0,4.1,537.0,1.31,1,
2012-04-06,31.3,62.1,0.13,0.0,2.6,540.0,1.31,1,
2012-04-07,32.6,67.6,0.13,0.0,2.3,506.0,1.31,1,
2012-04-08,34.4,68.9,0.13,0.0,2.8,454.0,1.31,1,
2012-04-09,35.4,68.9,0.12,0.0,3.0,408.0,1.31,1,
2012-04-10,50.9,55.6,0.01,0.49,2.9,85.0,1.31,1,
2012-04-11,44.1,61.1,0.1,0.28,7.3,384.0,1.31,1,
2012-04-12,43.4,59.7,0.1,0.71,8.2,338.0,1.31,1,0.0
2012-04-13,42.0,58.8,0.1,0.06,4.6,413.0,1.31,1,0.0
2012-04-14,39.8,65.9,0.15,0.0,3.5,567.0,1.31,1,0.0
2012-04-15,41.0,65.9,0.11,0.0,3.4,449.0,1.31,1,0.0
2012-04-16,43.0,67.3,0.14,0.0,4.1,504.0,1.31,1,0.0
2012-04-17,41.7,66.0,0.12,0.0,4.9,480.0,1.31,1,0.0
2012-04-18,45.8,69.5,0.15,0.0,4.9,525.0,1.31,1,0.0
2012-04-19,52.4,75.4,0.16,0.0,3.9,552.0,1.31,1,0.0
2012-04-20,50.1,84.1,0.18,0.0,2.5,571.0,1.31,1,0.0
2012-04-21,50.3,87.0,0.19,0.0,2.4,577.0,1.31,1,0.0
2012-04-22,49.9,72.7,0.16,0.0,4.6,574.0,1.31,1,0.0
2012-04-23,53.9,66.3,0.1,0.0,4.5,348.0,1.31,1,0.0
2012-04-24,55.5,71.2,0.13,0.0,3.0,444.0,1.31,1,0.0
2012-04-25,32.0,72.2,0.1,0.06,3.4,496.0,1.31,1,0.0
2012-04-26,41.9,62.3,0.14,0.03,5.9,532.0,1.31,1,0.0
2012-04-27,36.2,68.8,0.16,0.0,3.2,583.0,1.31,1,0.0
2012-04-28,42.8,76.4,0.18,0.0,3.2,582.0,1.31,1,0.0
2012-04-29,44.9,78.4,0.18,0.0,3.2,584.0,1.31,1,0.0
2012-04-30,47.2,76.7,0.17,0.0,4.7,545.0,1.31,1,0.0
2012-05-01,39.0,68.6,0.16,0.0,4.1,589.0,0.43,1,0.0
2012-05-02,36.7,65.2,0.15,0.0,4.2,566.0,0.43,1,0.0
2012-05-03,44.4,61.2,0.06,0.0,6.1,245.0,0.43,1,0.0
2012-05-04,43.2,66.7,0.17,0.0,4.6,622.0,0.43,1,0.0
2012-05-05,39.6,81.3,0.2,0.0,2.7,631.0,0.43,1,0.0
2012-05-06,48.3,86.1,0.22,0.0,2.6,632.0,0.43,1,0.0
2012-05-07,43.1,86.1,0.22,0.0,3.3,629.0,0.43,1,0.0
2012-05-08,43.7,85.2,0.21,0.0,2.9,631.0,0.43,1,0.0
2012-05-09,41.7,73.7,0.18,0.0,3.9,622.0,0.43,1,0.0
2012-05-10,39.5,80.1,0.2,0.0,3.2,624.0,0.43,1,0.0
2012-05-11,42.1,82.5,0.21,0.0,3.5,633.0,0.43,1,0.0
2012-05-12,42.0,77.1,0.18,0.0,3.6,631.0,0.43,1,0.0
2012-05-13,45.9,69.1,0.15,0.0,4.9,534.0,0.43,1,0.0
2012-05-14,47.0,69.4,0.15,0.0,4.0,519.0,0.43,1,0.0
2012-05-15,45.9,70.2,0.16,0.0,4.3,607.0,0.43,1,0.0
2012-05-16,48.8,69.8,0.13,0.0,4.2,520.0,0.43,1,0.0
2012-05-17,44.6,70.0,0.17,0.0,4.3,584.0,0.43,1,0.0
2012-05-18,39.6,76.8,0.19,0.0,3.6,633.0,0.43,1,0.0
2012-05-19,40.5,75.7,0.18,0.0,3.6,631.0,0.43,1,0.0
2012-05-20,44.6,82.2,0.19,0.0,3.2,607.0,0.43,1,0.0
2012-05-21,46.3,72.3,0.17,0.0,5.7,619.0,0.43,1,0.0
2012-05-22,50.0,74.6,0.2,0.0,5.0,631.0,0.43,1,0.0
2012-05-23,44.0,75.5,0.22,0.0,4.8,646.0,0.43,1,0.0
2012-05-24,41.4,73.0,0.21,0.0,5.7,655.0,0.43,1,0.0
2012-05-25,44.2,66.1,0.14,0.06,4.1,496.0,0.43,1,0.0
2012-05-26,39.7,68.3,0.17,0.0,4.9,637.0,0.43,1,0.0
2012-05-27,38.5,69.3,0.12,0.0,4.0,427.0,0.43,1,0.0
2012-05-28,41.3,68.3,0.15,0.0,4.3,534.0,0.43,1,0.0
2012-05-29,37.4,72.8,0.17,0.0,3.8,602.0,0.43,1,0.0
2012-05-30,32.0,76.9,0.18,0.0,5.0,841.0,0.43,1,0.0
2012-05-31,44.8,87.7,0.21,0.0,3.5,641.0,0.43,1,0.0
2012-06-01,49.6,79.5,0.2,0.0,4.2,636.0,0.03,1,1.0
2012-06-02,47.7,79.6,0.21,0.0,4.4,631.0,0.03,1,1.0
2012-06-03,47.5,76.9,0.2,0.0,6.0,626.0,0.03,1,1.0
2012-06-04,46.7,65.0,0.1,0.02,5.3,373.0,0.03,1,1.0
2012-06-05,41.2,68.9,0.18,0.0,4.2,578.0,0.03,1,1.0
2012-06-06,39.4,74.8,0.2,0.0,3.9,639.0,0.03,1,1.0
2012-06-07,32.0,77.0,0.21,0.0,6.3,574.0,0.03,1,1.0
2012-06-08,43.2,75.3,0.22,0.0,5.1,666.0,0.03,1,1.0
2012-06-09,39.4,83.9,0.23,0.0,2.9,676.0,0.03,1,1.0
2012-06-10,50.7,90.1,0.27,0.0,3.4,674.0,0.03,1,1.0
2012-06-11,46.0,88.4,0.24,0.0,3.8,653.0,0.03,1,1.0
2012-06-12,47.9,88.9,0.23,0.0,4.1,637.0,0.03,1,1.0
2012-06-13,47.9,73.4,0.17,0.0,5.2,586.0,0.03,1,1.0
2012-06-14,45.9,74.5,0.2,0.0,4.5,642.0,0.03,1,1.0
2012-06-15,44.5,80.1,0.2,0.0,3.9,624.0,0.03,1,1.0
2012-06-16,50.5,94.4,0.23,0.0,2.9,619.0,0.03,1,1.0
2012-06-17,52.6,84.0,0.21,0.0,5.2,622.0,0.03,1,1.0
2012-06-18,51.8,67.7,0.16,0.0,6.6,604.0,0.03,1,1.0
2012-06-19,45.6,82.3,0.2,0.0,3.8,643.0,0.03,1,1.0
2012-06-20,47.2,87.3,0.23,0.0,4.1,633.0,0.03,1,1.0
2012-06-21,43.9,67.2,0.15,0.0,6.2,536.0,0.03,1,1.0
2012-06-22,50.5,67.7,0.09,0.0,4.9,304.0,0.03,1,1.0
2012-06-23,45.0,69.1,0.19,0.0,5.2,645.0,0.03,1,1.0
2012-06-24,38.9,71.8,0.2,0.0,4.6,656.0,0.03,1,1.0
2012-06-25,41.2,72.4,0.16,0.0,4.6,537.0,0.03,1,1.0
2012-06-26,42.4,78.9,0.21,0.0,3.7,646.0,0.03,1,1.0
2012-06-27,41.9,80.6,0.22,0.0,3.7,664.0,0.03,1,1.0
2012-06-28,44.7,79.7,0.21,0.0,5.2,654.0,0.03,1,1.0
2012-06-29,50.6,76.4,0.19,0.0,6.1,615.0,0.03,1,1.0
2012-06-30,53.6,79.5,0.2,0.0,6.4,623.0,0.03,1,1.0
2012-07-01,57.8,77.4,0.17,0.0,6.2,524.0,0.02,1,1.0
2012-07-02,47.7,73.1,0.17,0.0,5.9,576.0,0.02,1,1.0
2012-07-03,43.1,78.7,0.2,0.0,4.5,626.0,0.02,1,1.0
2012-07-04,50.3,72.0,0.18,0.0,6.0,623.0,0.02,1,1.0
2012-07-05,45.9,75.3,0.17,0.0,4.7,554.0,0.02,1,1.0
2012-07-06,44.9,75.7,0.16,0.0,4.2,536.0,0.02,1,1.0
2012-07-07,44.8,87.6,0.22,0.0,4.1,631.0,0.02,1,1.0
2012-07-08,45.7,74.2,0.18,0.0,4.2,621.0,0.02,1,1.0
2012-07-09,32.0,73.6,0.17,0.0,5.5,854.0,0.02,1,1.0
2012-07-10,47.9,92.9,0.2,0.0,3.5,590.0,0.02,1,1.0
2012-07-11,48.7,87.8,0.21,0.0,3.7,636.0,0.02,1,1.0
2012-07-12,49.7,76.7,0.19,0.0,4.7,618.0,0.02,1,1.0
2012-07-13,43.8,72.6,0.15,0.0,6.0,570.0,0.02,1,1.0
2012-07-14,51.4,72.2,0.14,0.0,5.6,496.0,0.02,1,1.0
2012-07-15,53.2,78.5,0.17,0.0,4.7,559.0,0.02,1,1.0
2012-07-16,54.4,68.4,0.14,0.0,7.4,527.0,0.02,1,1.0
2012-07-17,50.5,70.3,0.09,0.0,4.8,292.0,0.02,1,1.0
2012-07-18,45.5,74.9,0.18,0.0,4.3,617.0,0.02,1,1.0
2012-07-19,49.1,77.6,0.19,0.0,4.5,602.0,0.02,1,1.0
2012-07-20,49.3,89.0,0.21,0.0,3.5,608.0,0.02,1,1.0
2012-07-21,49.2,97.0,0.24,0.0,3.6,616.0,0.02,1,1.0
2012-07-22,50.7,78.3,0.19,0.0,4.3,587.0,0.02,1,1.0
2012-07-23,50.5,72.2,0.17,0.0,5.4,594.0,0.02,1,1.0
2012-07-24,53.2,74.8,0.18,0.0,5.3,584.0,0.02,1,1.0
2012-07-25,46.2,72.3,0.17,0.0,5.5,589.0,0.02,1,1.0
2012-07-26,48.5,71.3,0.15,0.0,5.4,517.0,0.02,1,1.0
2012-07-27,50.4,70.6,0.14,0.0,5.5,522.0,0.02,1,1.0
2012-07-28,49.1,77.0,0.17,0.0,4.5,548.0,0.02,1,1.0
2012-07-29,46.8,73.9,0.15,0.0,4.3,511.0,0.02,1,1.0
2012-07-30,53.6,88.0,0.19,0.02,3.6,561.0,0.02,1,1.0
2012-07-31,50.1,78.2,0.17,0.13,3.8,582.0,0.02,1,1.0
2012-08-01,47.4,79.6,0.18,0.0,4.1,610.0,0.0,1,2.0
2012-08-02,47.6,78.2,0.18,0.0,4.3,589.0,0.0,1,2.0
2012-08-03,47.2,71.4,0.14,0.0,4.6,515.0,0.0,1,2.0
2012-08-04,51.2,71.8,0.1,0.0,5.1,312.0,0.0,1,2.0
2012-08-05,56.0,77.1,0.15,0.0,5.4,485.0,0.0,1,2.0
2012-08-06,50.6,86.2,0.18,0.0,4.1,537.0,0.0,1,2.0
2012-08-07,45.0,87.1,0.21,0.0,4.1,596.0,0.0,1,2.0
2012-08-08,45.4,86.5,0.2,0.0,3.7,595.0,0.0,1,2.0
2012-08-09,47.3,87.7,0.2,0.0,3.5,594.0,0.0,1,2.0
2012-08-10,48.9,83.4,0.19,0.0,3.8,589.0,0.0,1,2.0
2012-08-11,47.4,84.1,0.19,0.0,3.6,591.0,0.0,1,2.0
2012-08-12,47.0,80.1,0.17,0.0,3.8,567.0,0.0,1,2.0
2012-08-13,48.7,82.6,0.18,0.0,3.5,547.0,0.0,1,2.0
2012-08-14,50.0,83.3,0.15,0.0,4.2,430.0,0.0,1,2.0
2012-08-15,55.3,76.0,0.17,0.0,5.6,560.0,0.0,1,2.0
2012-08-16,51.2,84.9,0.17,0.0,4.2,550.0,0.0,1,2.0
2012-08-17,32.0,82.5,0.18,0.0,4.0,688.0,0.0,1,2.0
2012-08-18,49.0,85.5,0.19,0.0,3.8,552.0,0.0,1,2.0
2012-08-19,42.8,78.7,0.17,0.0,4.2,566.0,0.0,1,2.0
2012-08-20,45.6,73.1,0.14,0.0,4.1,500.0,0.0,1,2.0
2012-08-21,43.1,72.2,0.14,0.0,4.8,496.0,0.0,1,2.0
2012-08-22,47.4,71.0,0.13,0.0,5.0,465.0,0.0,1,2.0
2012-08-23,47.6,73.2,0.14,0.0,4.6,486.0,0.0,1,2.0
2012-08-24,48.6,73.0,0.15,0.0,4.0,514.0,0.0,1,2.0
2012-08-25,46.0,68.1,0.12,0.0,4.6,438.0,0.0,1,2.0
2012-08-26,44.4,73.1,0.16,0.0,5.3,499.0,0.0,1,2.0
2012-08-27,43.0,86.4,0.18,0.0,3.1,537.0,0.0,1,2.0
2012-08-28,48.5,88.1,0.2,0.0,3.5,557.0,0.0,1,2.0
2012-08-29,42.3,93.0,0.2,0.0,3.0,562.0,0.0,1,2.0
2012-08-30,46.5,71.8,0.16,0.0,4.4,552.0,0.0,1,2.0
2012-08-31,45.9,68.6,0.1,0.0,4.2,336.0,0.0,1,2.0
2012-09-01,44.9,70.4,0.11,0.0,3.2,398.0,0.64,1,2.0
2012-09-02,44.5,87.5,0.17,0.0,2.9,503.0,0.64,1,3.0
2012-09-03,44.6,86.9,0.19,0.01,3.2,542.0,0.64,1,
2012-09-04,41.7,74.6,0.15,0.02,3.4,532.0,0.64,1,
2012-09-05,49.9,72.6,0.09,0.0,3.5,293.0,0.64,1,
2012-09-06,32.0,77.9,0.16,0.0,5.3,669.0,0.64,1,
2012-09-07,44.6,81.6,0.17,0.0,3.8,502.0,0.64,1,
2012-09-08,46.9,78.6,0.16,0.0,3.4,501.0,0.64,1,
2012-09-09,38.1,81.4,0.18,0.0,3.7,524.0,0.64,1,
2012-09-10,46.3,82.3,0.15,0.0,3.3,469.0,0.64,1,
2012-09-11,47.8,73.7,0.14,0.0,3.9,483.0,0.64,1,
2012-09-12,43.1,77.1,0.13,0.0,3.3,440.0,0.64,1,
2012-09-13,44.4,82.1,0.15,0.0,2.9,472.0,0.64,1,
2012-09-14,51.3,81.9,0.15,0.0,3.4,473.0,0.64,1,
2012-09-15,41.8,82.2,0.13,0.0,3.2,466.0,0.64,1,
2012-09-16,37.5,75.1,0.13,0.0,3.5,469.0,0.64,1,
2012-09-17,44.1,71.9,0.14,0.0,4.3,459.0,0.64,1,
2012-09-18,44.3,76.6,0.13,0.0,3.7,418.0,0.64,1,
2012-09-19,37.5,76.4,0.14,0.0,3.3,471.0,0.64,1,
2012-09-20,37.1,79.7,0.14,0.0,3.2,474.0,0.64,1,
2012-09-21,38.6,77.3,0.14,0.0,3.3,472.0,0.64,1,
2012-09-22,40.3,83.9,0.15,0.0,2.9,469.0,0.64,1,
2012-09-23,44.5,82.1,0.14,0.0,3.9,415.0,0.64,1,
2012-09-24,42.4,78.8,0.12,0.0,3.1,409.0,0.64,1,
2012-09-25,43.4,74.8,0.12,0.0,3.4,429.0,0.64,1,
2012-09-26,48.2,69.8,0.1,0.0,3.4,373.0,0.64,1,
2012-09-27,42.2,79.8,0.11,0.0,2.6,358.0,0.64,1,
2012-09-28,42.7,69.5,0.1,0.0,3.8,375.0,0.64,1,
2012-09-29,48.4,76.0,0.11,0.0,3.0,379.0,0.64,1,
2012-09-30,43.7,94.2,0.15,0.0,2.5,400.0,0.64,1,
2012-10-01,47.7,96.3,0.17,0.0,2.7,415.0,2.7,1,
2012-10-02,47.2,98.1,0.17,0.0,2.4,424.0,2.7,1,
2012-10-03,49.5,83.8,0.15,0.0,4.4,422.0,2.7,1,
2012-10-04,55.3,74.8,0.11,0.0,4.7,333.0,2.7,1,
2012-10-05,49.3,74.6,0.11,0.0,4.0,335.0,2.7,1,
2012-10-06,41.5,73.8,0.13,0.14,3.6,416.0,2.7,1,
2012-10-07,41.3,76.1,0.11,0.0,3.7,383.0,2.7,1,
2012-10-08,39.8,73.1,0.12,0.0,3.4,408.0,2.7,1,
2012-10-09,32.0,72.6,0.1,0.0,1.2,156.0,2.7,1,
2012-10-10,40.7,74.4,0.1,0.0,1.3,386.0,2.7,1,
2012-10-11,52.1,59.9,0.02,0.0,1.3,93.0,2.7,1,
2012-10-12,43.0,60.6,0.02,0.0,1.1,95.0,2.7,1,
2012-10-13,41.0,75.3,0.1,0.0,1.2,385.0,2.7,1,
2012-10-14,50.0,74.3,0.08,0.0,1.1,292.0,2.7,1,
2012-10-15,32.0,80.7,0.09,0.0,3.1,254.0,2.7,1,
2012-10-16,51.6,86.1,0.13,0.0,2.8,364.0,2.7,1,
2012-10-17,44.7,85.6,0.14,0.0,2.8,386.0,2.7,1,
2012-10-18,43.6,86.8,0.15,0.0,4.1,364.0,2.7,1,
2012-10-19,51.0,73.4,0.1,0.0,3.8,328.0,2.7,1,
2012-10-20,41.8,75.5,0.09,0.0,3.0,308.0,2.7,1,
2012-10-21,32.0,68.3,0.09,0.15,4.0,239.0,2.7,1,
2012-10-22,49.4,63.6,0.07,1.02,4.7,271.0,2.7,1,
2012-10-23,43.8,63.0,0.07,0.01,2.3,262.0,2.7,1,
2012-10-24,46.1,66.9,0.06,0.06,2.9,233.0,2.7,1,
2012-10-25,43.9,70.1,0.08,0.1,2.5,305.0,2.7,1,
2012-10-26,39.4,73.3,0.1,0.0,2.5,346.0,2.7,1,
2012-10-27,44.9,77.7,0.1,0.0,2.3,338.0,2.7,1,
2012-10-28,46.8,79.1,0.1,0.0,2.3,338.0,2.7,1,
2012-10-29,47.6,73.7,0.08,0.01,2.1,285.0,2.7,1,
2012-10-30,51.8,67.6,0.04,0.01,2.5,174.0,2.7,1,
2012-10-31,54.0,62.7,0.03,0.25,3.8,95.0,2.7,1,
2012-11-01,46.5,71.6,0.08,0.3,2.4,290.0,2.34,1,
2012-11-02,41.0,69.1,0.08,0.0,2.2,297.0,2.34,1,
2012-11-03,45.8,73.2,0.08,0.0,2.0,295.0,2.34,1,
2012-11-04,47.3,77.0,0.09,0.0,2.0,307.0,2.34,1,
2012-11-05,45.6,79.6,0.1,0.0,2.9,311.0,2.34,1,
2012-11-06,42.5,80.2,0.09,0.0,2.1,304.0,2.34,1,
2012-11-07,45.6,63.2,0.02,0.0,2.7,118.0,2.34,1,
2012-11-08,35.1,58.4,0.04,0.05,3.5,149.0,2.34,1,
2012-11-09,33.4,58.6,0.07,0.04,2.5,296.0,2.34,1,
2012-11-10,32.0,59.0,0.07,0.0,2.3,296.0,2.34,1,
2012-11-11,30.2,58.5,0.07,0.0,2.2,285.0,2.34,1,
2012-11-12,32.0,62.5,0.07,0.0,2.2,290.0,2.34,1,
2012-11-13,34.5,68.4,0.07,0.0,1.9,263.0,2.34,1,
2012-11-14,37.0,71.1,0.07,0.0,2.2,271.0,2.34,1,
2012-11-15,36.7,67.3,0.06,0.0,2.3,222.0,2.34,1,
2012-11-16,45.4,62.0,0.03,0.11,3.6,105.0,2.34,1,
2012-11-17,52.0,64.4,0.04,0.14,5.3,147.0,2.34,1,
2012-11-18,39.9,60.7,0.05,0.16,2.4,226.0,2.34,1,
2012-11-19,46.4,64.5,0.06,0.07,3.1,221.0,2.34,1,
2012-11-20,56.2,62.4,0.01,0.03,5.5,50.0,2.34,1,
2012-11-21,38.9,66.4,0.06,0.01,2.7,231.0,2.34,1,
2012-11-22,36.3,65.0,0.06,0.01,2.0,253.0,2.34,1,
2012-11-23,35.7,67.2,0.07,0.06,1.9,269.0,2.34,1,
2012-11-24,34.1,65.9,0.06,0.49,1.8,262.0,2.34,1,
2012-11-25,35.2,64.7,0.05,0.0,1.8,208.0,2.34,1,
2012-11-26,35.9,64.1,0.05,0.01,2.0,235.0,2.34,1,
2012-11-27,39.7,62.0,0.04,0.0,2.3,160.0,2.34,1,
2012-11-28,47.6,63.9,0.03,0.55,4.3,108.0,2.34,1,
2012-11-29,32.0,61.2,0.01,0.16,8.9,20.0,2.34,1,
